link,text,date,no_of_likes,no_of_comments
https://twitter.com/josphat33536078/status/1815444881856487713#m,"Sasa ni #OccupyAirport , #occupystatehouse, #occupyparliament. We confuse them by all means","Jul 22, 2024 · 5:52 PM UTC",0,0
https://twitter.com/mz33_babu/status/1815378903214809376#m,At this point we need to #OccupyStateHouse and get this over with.  #RutoMustGo,"Jul 22, 2024 · 1:30 PM UTC",0,0
https://twitter.com/GuyAmbre_/status/1815360672093380999#m,Guys they didn't get the message #RutoMustGo #OccupyStateHouse,"Jul 22, 2024 · 12:18 PM UTC",0,0
https://twitter.com/mirera_sammy/status/1815553717376090417#m,#TheWhirlwind  the perfect movie  on what is also happening in kenya  #Rutomustgo #OccupyCBDThursday #OccupyAirport   comrades watch this political  movie  and lets bring down our oppresers,"Jul 23, 2024 · 1:05 AM UTC",0,0
https://twitter.com/alusach_august/status/1815453850297352570#m,"A moment of silence to u reading this and going to JKIA tomorrow 🙏🏿  Finally, please may you rest in peace 🕊️ and tell saturn he loved you more than the world did! #OccupyCBDThursday #OccupyKenya #SupremeCourt #Biden #OccupyEmbassies #OccupyAirport  JKIA, Airport, IG","Jul 22, 2024 · 6:28 PM UTC",0,5
https://twitter.com/murata_jonn/status/1815446310033461402#m,Mr woofer.. Come again..tumia kiswahili. Huelewiki . Bado mapambano  #OccupyCBDThursday #OccupyAirport #OccupyEverywhere,"Jul 22, 2024 · 5:58 PM UTC",0,0
https://twitter.com/mosoti_fre40146/status/1815438050740027677#m,"""Kazi imetushinda,tupatane kesho"" #OccupyCBDThursday #OccupyAirport #occupyJKIA #RutoMustGo #RutoMustGoNow","Jul 22, 2024 · 5:25 PM UTC",2,0
https://twitter.com/Kenyanatheist/status/1815414403572838876#m,Scenes pale Ngong forest after @Josh001J kujifanya pilot😂💔 Meanwhile #OccupyCBDThursday #OccupyAirport #kesho,"Jul 22, 2024 · 3:51 PM UTC",4,0
https://twitter.com/kimzBwoy/status/1815404741528264927#m,Uganda Gen Zs are marching to their parliament tomorrow. They will not believe.  Tuesday  ni Tuesday #OccupyCBDThursday #Occupyuganda #OccupyAirport,"Jul 22, 2024 · 3:13 PM UTC",1,0
https://twitter.com/johnmark254/status/1815385360085524899#m,#OccupyAirport #OccupyKenya #OccupyCBDThursday #occupyjkia,"Jul 22, 2024 · 1:56 PM UTC",0,0
https://twitter.com/ItsGanda254/status/1815382285606064413#m,Scenes za kesho mnatoa wapi 😂😂   Me and my friends watching  Statehouse from above   #OccupyJKIA #OccupyCBDThursday,"Jul 22, 2024 · 1:43 PM UTC",5,3
https://twitter.com/MashaGeorge12/status/1815337880824221992#m,"Even if William Ruto miraculously holds on until 2027,  One thing is crystal clear:   The writing is on the wall for the current inept and corrupt political class!    We are saying enough is enough!   #OccupyJKIA #OccupyCBDThursday #EnoughIsEnough","Jul 22, 2024 · 10:47 AM UTC",5,0
https://twitter.com/kenyan431/status/1814177183084003648#m,"THIS VIDEO OF A MAN REFUSING TO GIVE SPACE FOR PRESIDENTIAL ESCORT DESERVE MILLIONS OF RETWEETS AND LIKES WATCH 👇#GenZPollRelease The 6th"" #GenZPollRelease #OccupyUhuruPark ""Nairobi CBD""Mashirima ""Citizen TV""","Jul 19, 2024 · 5:55 AM UTC",338,15
https://twitter.com/kenyan431/status/1814017801008594985#m,"THIS VIDEO OF PROTESTERS BREAKING INTO PARLIAMENT DESERVES MILLIONS OF LIKES AND RETWEETS.KINDLY RETWEET AND SHARE WIDELY IF IT APPEARS ON YOUR TIMELINE WATCH 👇#Traitor Osama Otero""#OccupyUhuruPark #GenZPollRelease #Traitor ""Nadia Mukami""","Jul 18, 2024 · 7:22 PM UTC",4737,65
https://twitter.com/KE_Resident/status/1813973518381638035#m,The High Court suspends decision by Police to ban protests within the Nairobi CBD #CitizenTv #OccupyUhurupark #kanono #JohnAllannamu,"Jul 18, 2024 · 4:26 PM UTC",0,0
https://twitter.com/NunoAdams/status/1813972566777933873#m,"John Allan Namu (And I think in partnership has received 25,000,000 from FORD Foundation from 2023 August to 2024 July. 😅  Mzalendo Trust has received over 35 million in 2024. 😅  Ndio maana mnataka fujo iendelee ndio mpate efidense ya kuitisha funding #OccupyUhuruPark","Jul 18, 2024 · 4:22 PM UTC",2,1
https://twitter.com/NunoAdams/status/1813971131021557941#m,High court suspends the banning of protests by police... A pending hearing on court... Is the judiciary really independent? Your takes? #OccupyUhuruPark  Nairobi CBD John Allan Namu Kanono,"Jul 18, 2024 · 4:16 PM UTC",1,0
https://twitter.com/thedukeofmolo/status/1813970453670892000#m,#RutoMustGo #OccupyUhuruPark #RailaMustGoToo,"Jul 18, 2024 · 4:13 PM UTC",0,0
https://twitter.com/NunoAdams/status/1813970202595573845#m,What rubbish is this  @johnallannamu #OccupyUhuruPark,"Jul 18, 2024 · 4:12 PM UTC",0,0
https://twitter.com/AllanObare4/status/1813968725613363666#m,Why would you guys like to cops that we were going to #OccupyUhuruPark and end up not turning out 😂😂😂,"Jul 18, 2024 · 4:07 PM UTC",16,1
https://twitter.com/VictorOdhi/status/1813967667877003432#m,Aki walikua Wakufie majuu. Msijali huku home #rutomustgo na saai as we speak tume #occupyuhurupark,"Jul 18, 2024 · 4:02 PM UTC",1,0
https://twitter.com/mugowanjoro/status/1813967577288409229#m,"#Gaitho while you were away, baba said it's time for dialogue. #Gaitho while you were away, acting IG said no more protests in Nai #Gaitho while you were away ODM leached goons on Kalonzo #Gaitho while you were away killer cops blocked #occupyuhurupark","Jul 18, 2024 · 4:02 PM UTC",0,0
https://twitter.com/amThomas_David/status/1813965685090844777#m,"#OccupyUhuruPark Over age Gen-Z  Commanders planning what next After..   ""Baba Is Always Right""","Jul 18, 2024 · 3:54 PM UTC",3,0
https://twitter.com/NunoAdams/status/1813964675740012655#m,"Don't feel pity for Kalonzo Musyoka, He's just mad that he wasn't involved nor notified during Raila and Ruto's handshake. They are all and the same. If a single egg rots in a bunch of eggs, it makes the other eggs rot...We need fresh and young minds  #OccupyUhuruPark","Jul 18, 2024 · 3:50 PM UTC",0,0
https://twitter.com/NunoAdams/status/1813963271818695011#m,"Ukuje uniambie story hai make sense hapa, I will give you Three dollar Jabs #OccupyUhuruPark","Jul 18, 2024 · 3:45 PM UTC",1,0
https://twitter.com/NunoAdams/status/1813962721727230202#m,"Coca-Cola Is Making millions on Kenyans, robbing our economical development... We should say no to this foreign companies on our soil #OccupyUhuruPark","Jul 18, 2024 · 3:43 PM UTC",4,0
https://twitter.com/NunoAdams/status/1813962196256542922#m,This wazee politicians wametuibia Kila kitu... Na Bado hawachoka!!! Wanafaa ku retire  #OccupyUhuruPark,"Jul 18, 2024 · 3:41 PM UTC",3,1
https://twitter.com/JosephHSC/status/1813957439529828676#m,Emali town Residents must be living the Present future 😅👏 Happening now. . . #NairobiCBD #OccupyUhuruPark Kanono #Kalenjins Nadia Mukami #RutoMustGoNow,"Jul 18, 2024 · 3:22 PM UTC",7,0
https://twitter.com/JosephHSC/status/1813956518318055633#m,Good evening My people.I have nothing to say.Thank you . . #NairobiCBD #OccupyUhuruPark Kanono #Kalenjins Nadia Mukami,"Jul 18, 2024 · 3:18 PM UTC",2,0
https://twitter.com/NunoAdams/status/1813955737561051154#m,Is the position of Prime Cabinet Secretary unconstitutional? Don't mind I like posing rhetorical questions😁 #OccupyUhuruPark #RigathiOnAssignment,"Jul 18, 2024 · 3:15 PM UTC",1,0
https://twitter.com/NunoAdams/status/1813954795050611070#m,Here is the leaked list of the next cabinet secretaries by president William Ruto 😅from statehouse . Keep Me anonymous  #OccupyUhuruPark,"Jul 18, 2024 · 3:11 PM UTC",2,2
https://twitter.com/Hala_Goat/status/1813954490091147652#m,"19 year old Charles Owino had stepped out of the house to buy medicine from a pharmacy in Kitengela near Nairobi CBD on Tuesday.  While on his way back to the house,  the police started shooting, and he was killed by a single bullet to the head. #OccupyUhuruPark Nadia Mukami","Jul 18, 2024 · 3:10 PM UTC",4,1
https://twitter.com/NunoAdams/status/1813953899923145070#m,"If Raila and kalonzo were to stand for president at this times, who would you vote for? #OccupyUhuruPark Issac Mwaura, Karen Nyamu, Kasmuel, Kanono, Safari Park","Jul 18, 2024 · 3:08 PM UTC",1,1
https://twitter.com/NunoAdams/status/1813952761790337213#m,"It All started on November 2022, through accumulative scandals, which are persuaded by greediness and corrupt officials. Thee PEOPLE of Kenya said enough is enough,.. Such was the catalyst of the ongoing protests nationwide #OccupyUhuruPark","Jul 18, 2024 · 3:03 PM UTC",0,0
https://twitter.com/ushindibetkenya/status/1813952586288132156#m,Enjoy our Boosted ODDS in the  Games of the Day .Stake and Win Big na Ushindibet PLAY> ushindibet.com #GovernorGuyoIsClean #ODMDitchesUhuru #Tubonge #PWDsInCabinet #ODMDitchesUhuru #OccupyUhuruPark #UzalendoNaAmani #TheGenocideMedia #ReappointOrDismiss #RutoMustGo #baba,"Jul 18, 2024 · 3:02 PM UTC",1,0
https://twitter.com/KenyaKraze/status/1813951899504091182#m,"Hii app inaitwa @Payless_Africa  nani ata watag hadi waniskie. Pesa yangu wanirudishie jameni. Mnaibia mpaka maskini jameni.!!! Please refund my money .#FreeAlinurMohamed #FreeGaitho #RailaOdinga.  ##OccupyUhuruPark   Mnisadie kutafuta these people ntalala njaa buana. ,💉","Jul 18, 2024 · 3:00 PM UTC",1,1
https://twitter.com/banzamedia243/status/1813951791081685396#m,"Mimi Sija Wahi Katia Demu,Mademu Wote Niliyowahi Kuwa Nao ,wao Ndio Walinitongoza - Lil Maina  video kwenye comment section   #OccupyUhuruPark nadia mukami sharon #Maandamano millicent omanga 1 million","Jul 18, 2024 · 2:59 PM UTC",2,1
https://twitter.com/NunoAdams/status/1813950082468946020#m,"He gets mistaken with which MP, 🤣🤣 Wah hii ni Kali kuliko hii Jua Kali #OccupyUhuruPark","Jul 18, 2024 · 2:52 PM UTC",1,0
https://twitter.com/NunoAdams/status/1813949534143169001#m,"Raila Odinga losing the AU chairmanship will be the funniest thing ever 😂 #OccupyUhuruPark  Issac Mwaura,","Jul 18, 2024 · 2:50 PM UTC",0,0
https://twitter.com/NunoAdams/status/1813949105116168579#m,"Azimio leaders meeting, what might they be discussing? #OccupyUhuruPark #OccupyUhuruPark #Maandamano Traitor ,Moses Kuria , Nairobi CBD ,  Olive Mugenda , Twende Safari Park Hotel , Nuru Okanga","Jul 18, 2024 · 2:49 PM UTC",2,0
https://twitter.com/GerryMonyango/status/1813948104812421556#m,"Shots fired from Naidia Mukami   Noise maker Kanono (Gaitho) and his friend Manono (Alinur) have been released on 30,000 bail each.  High Court suspends decision by Police to ban protests within the Nairobi CBD  Yaani Kasmuel Mcoure was on K24 this evening? #OccupyUhuruPark","Jul 18, 2024 · 2:45 PM UTC",7,0
https://twitter.com/OdaloFredOuma_S/status/1813947423951352204#m,"This is Charles Wambua, the man who led retrieval of bodies at Kware Dumpsite in Mukuru Nairobi. To support him, here is the number: 0757852221 #Nairobicbd #OccupyUhuruPark #NadiaMukami #Railaodingaodm","Jul 18, 2024 · 2:42 PM UTC",2,0
https://twitter.com/LyfeChami/status/1813946198941970653#m,"Lately I have been a Dr.Stockmann from ""An enemy of the people""literature #Millenials #844  #OccupyUhuruPark Which Kenyans","Jul 18, 2024 · 2:37 PM UTC",1,0
https://twitter.com/ReubenMwirigii/status/1813944714074402841#m,THE BUTCHER OF SUGOI MUST RESIGN   Nairobi CBD Raila Odinga Kanono Citizen TV #OccupyUhuruPark Moses Kuria Haiti Nadia Mukami Gachagua olive Mugenda #RutoMustGo #FreeGaitho #FreeAlinur Which KenyansKalonzo Isaac Mwaura Nuru Okanga Abdi Guyo,"Jul 18, 2024 · 2:31 PM UTC",3,0
https://twitter.com/onpoint_co_ke/status/1813944288704897503#m,The High Court put a stop to the move by the National Police Service Boss Douglas Kanja to prohibit protests in Nairobi.  #OccupyUhuruPark,"Jul 18, 2024 · 2:29 PM UTC",0,0
https://twitter.com/NunoAdams/status/1813942788071063741#m,Governor Of Garissa Delivered this stadium after the county was allocated Ksh 220million... We demand accountability @UdgoonSiyad #OccupyUhuruPark,"Jul 18, 2024 · 2:23 PM UTC",1,0
https://twitter.com/fenceevance/status/1813942253330821302#m,We re not our ancestors  #OccupyUhuruPark  1 million Kenyans,"Jul 18, 2024 · 2:21 PM UTC",0,0
https://twitter.com/banzamedia243/status/1813941574180770051#m,IBRAAH Akiendelea kufanya poa na Ngoma yake ya ‘Tubariki’ Msanii kutokea Konde Gang @ibraah_tz ametusanua kuhusu Mafanikio ya Ngoma zake lakini pia namna ambavyo amejifunza kuimba kupitia ngoma za @realjaymelody Video iko chini #OccupyUhuruPark #sharon #Maandamano #nadia,"Jul 18, 2024 · 2:19 PM UTC",1,1
https://twitter.com/onpoint_co_ke/status/1813940769125974244#m,"The EACC nabbed a cleaner who got Sh257 million and five top officials at the Ministry of Interior, State Department for Correctional Services, who reportedly swiped over Sh450 million.  #OccupyParliament #OccupyUhuruPark","Jul 18, 2024 · 2:15 PM UTC",0,0
https://twitter.com/osorotimothyKE/status/1813940350010147161#m,Ati bado wanatungoja #OccupyUhuruPark  Ilikuwa jokes😀  Trending : Nairobi CBD Raila Odinga Kanono Citizen TV #OccupyUhuruPark Moses Kuria Haiti Nadia Mukami Gachagua olive Mugenda #RutoMustGo #FreeGaitho #FreeAlinur Which KenyansKalonzo Isaac Mwaura Nuru Okanga Abdi Guyo,"Jul 18, 2024 · 2:14 PM UTC",2,1
https://twitter.com/NunoAdams/status/1813939489359970607#m,#OccupyUhuruPark,"Jul 18, 2024 · 2:10 PM UTC",0,0
https://twitter.com/NunoAdams/status/1813939053966070221#m,What does the constitution say under article 37 #OccupyUhuruPark,"Jul 18, 2024 · 2:09 PM UTC",3,0
https://twitter.com/ReubenMwirigii/status/1813938394466340980#m,More greetings to the cop.  Nairobi CBD Raila Odinga Kanono Citizen TV #OccupyUhuruPark Moses Kuria Haiti Nadia Mukami Gachagua olive Mugenda #RutoMustGo #FreeGaitho #FreeAlinur Which KenyansKalonzo Isaac Mwaura Nuru Okanga Abdi Guyo,"Jul 18, 2024 · 2:06 PM UTC",1,0
https://twitter.com/osorotimothyKE/status/1813938287205318707#m,Hii baridi 💀  Trending :  Nairobi CBD Raila Odinga Kanono Citizen TV #OccupyUhuruPark Moses Kuria Haiti Nadia Mukami Gachagua olive Mugenda #RutoMustGo #FreeGaitho #FreeAlinur Which KenyansKalonzo Isaac Mwaura Nuru Okanga Abdi Guyo,"Jul 18, 2024 · 2:06 PM UTC",1,0
https://twitter.com/MwambuT24/status/1813934913768534471#m,Our politicians are very wasteful. But they think they're doing us favour by providing the service we elected them to perform  #OccupyUhuruPark,"Jul 18, 2024 · 1:52 PM UTC",2,0
https://twitter.com/kenyan431/status/1813933955428602096#m,"BREAKING NEWS: HAPPENING NOW IN MAKUENI.KINDLY RETWEET AND SHARE WIDELY TO CREATE AWARENESS WATCH 👇 #Maandamano #OccupyUhuruPark""Nairobi CBD MlolongoTraitorKalenjins#Maandamano""Citizen TV""""Twende Safari Park Hotel""""1 Million""""Moses Kuria""","Jul 18, 2024 · 1:48 PM UTC",21,1
https://twitter.com/KenyaKraze/status/1813911323740451292#m,I deposited some cash into my @Payless_Africa  account since yesterday. Na bado inasema balance is at 0. Nitasaidikia wapi jameni.    #OccupyUhuruPark #RutoMustGo,"Jul 18, 2024 · 12:18 PM UTC",1,0
https://twitter.com/KibeCrypto/status/1813910723350741496#m,Web 3 thread coming soon!!!. How is it that only a minority of the Kenyan X users are farming crypto airdrops. First it was notcoin and now pixelverse is rewarding community. Follow for updates #Pixelverse #OccupyUhuruPark Traitor Twende Safari Park Hotel Raila Odinga 1 Million,"Jul 18, 2024 · 12:16 PM UTC",1,0
https://twitter.com/kenyan431/status/1813908646478410030#m,"LIVE SCENES FROM KAKAMEGA AS PROTESTERS ADDRESS POLICE .KINDLY RETWEET AND SHARE WIDELY UNTIL WE END BAD GOVERNANCE WATCH 👇#OccupyUhuruPark""Nairobi CBD MlolongoTraitorKalenjins#Maandamano""Citizen TV""""Twende Safari Park Hotel""""1 Million""""Moses Kuria""","Jul 18, 2024 · 12:08 PM UTC",220,7
https://twitter.com/RobertKE_/status/1813908617621336572#m,"Retweet widely tufike CBD  Nairobi CBD,Twenda Safari Park hotel, Gachagua #OccupyUhuruPark","Jul 18, 2024 · 12:08 PM UTC",17,0
https://twitter.com/joemcotiey/status/1813907062272704765#m,#OccupyUhuruPark,"Jul 18, 2024 · 12:01 PM UTC",0,0
https://twitter.com/Gladys_Aaseka/status/1813906557282959414#m,naitwa Gladys Aseka I'm a single mom nimeishiwa 🥹 leo nimelala njaa na mtoto naomba 100 bob ninunulie tu mtoto chakula 🙏 my no. 0727 126 444  #OccupyUhuruPark #RutoMustGoNow Murkomen 1 Million Simu Zimeibiwa Crazy Kennar Mlolongo Chelsea Mercy Tarus Catherine Wanjeri 8 CS Kairo,"Jul 18, 2024 · 11:59 AM UTC",0,0
https://twitter.com/hillarymoseri/status/1813905614994579707#m,Let the polical class know. Retweet and share widely. Raila Odinga Isaac Mwaura Moses Kuria take note. #OccupyUhuruPark #RutoMustGo,"Jul 18, 2024 · 11:56 AM UTC",3,0
https://twitter.com/sternlyOG/status/1813905529397203088#m,Unavaa kama Murkomen bila pesa ya wizi #OccupyUhuruPark,"Jul 18, 2024 · 11:55 AM UTC",1,0
https://twitter.com/miruruwaweru/status/1813904576514585036#m,"If someone publicly labels your child a dangerous criminal and terrorist for protesting against the management of a joint project you are working on with him, and then his workers kill your child for protesting, would you sit down at a table with him to dialogue? #OccupyUhuruPark","Jul 18, 2024 · 11:52 AM UTC",17,0
https://twitter.com/ANewDawn2020/status/1813904195323343086#m,GenZ should retreat. Come back with another date in 2/3 weeks. Mobilize for people to come from all over and #OccupyUhuruPark #RutoMustGo,"Jul 18, 2024 · 11:50 AM UTC",1,1
https://twitter.com/Duke_of_Eldo/status/1813903976900829302#m,"Kenyans, the truth is not always beautiful, there is no prince charming and there are no rescue boats no one is coming. Get rid of the WHICH KENYANS idea arrest Moses Kuria and his peers fine them whatever amount the swindled and get our country back. #OccupyUhuruPark","Jul 18, 2024 · 11:49 AM UTC",3,0
https://twitter.com/genzliberator/status/1813903680321749181#m,"THIS VIDEO OF A KPLC WORKER BEING INSULTED BADLY BY A CLIENT AND KEEPING CALM DESERVES MILLIONS OF RETWEETS AND LIKES. KINDLY RETWEET AND SHARE WIDELY WATCH 👇#Maandamano #OccupyUhuruPark""Nairobi CBD MlolongoTraitorKalenjins#Maandamano""Citizen TV""""Twende Safari Park Hotel""","Jul 18, 2024 · 11:48 AM UTC",1,0
https://twitter.com/DRUATE/status/1813903580514119855#m,#RutoMustGo #Gachaguamustgo #FreeGaitho #FreeAlinur #OccupyUhuruPark,"Jul 18, 2024 · 11:48 AM UTC",0,0
https://twitter.com/Grauchi1/status/1813901710588617096#m,Kweni mkuu ametenga bilioni ngapi za baridi🤦🥶🥶 #RutoMustGo #OccupyUhuruPark,"Jul 18, 2024 · 11:40 AM UTC",1,0
https://twitter.com/Sidney_wish/status/1813901071280193631#m,"#OccupyUhuruPark #CitizenTv #Maandamano This country belongs to its people, not individuals here AAAAAIIIIIIII no way. #MosesKuria","Jul 18, 2024 · 11:38 AM UTC",4,0
https://twitter.com/hillarymoseri/status/1813899686241296866#m,"It is clear that looters are regrouping. Let us defend our country no matter what. Let us fight and safeguard our nation. One Nation, one mission. Linda Kenya. Raila Odinga is not fit for AU. #RutoMustGo #OccupyUhuruPark","Jul 18, 2024 · 11:32 AM UTC",4,1
